Station ID,Address,Charger Type,Cost (USD/kWh),Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency
EVS03788,"7599 Sydney Ave, Sydney",AC Level 2,0.14,6:00-22:00,6.89,55,EVgo,50,Tesla,2012,Yes,3.3,2,Quarterly
EVS03789,"6101 São Paulo Ave, São Paulo",AC Level 1,0.40,24/7,16.30,90,Ionity,50,"Tesla, Type 2",2021,Yes,3.2,4,Annually
EVS03790,"7836 Mexico City Ave, Mexico City",DC Fast Charger,0.43,6:00-22:00,0.75,34,Greenlots,150,"CHAdeMO, Tesla",2016,No,4.4,2,Quarterly
EVS03791,"5991 Random Rd, City 235, Country",DC Fast Charger,0.21,6:00-22:00,4.70,50,Greenlots,150,"Tesla, Type 2",2022,Yes,3.0,10,Monthly
EVS03792,"9944 Dubai Ave, Dubai",AC Level 1,0.43,24/7,3.64,100,Tesla,22,Tesla,2021,Yes,3.2,5,Quarterly
EVS03793,"7914 Los Angeles Ave, Los Angeles",AC Level 2,0.30,24/7,4.88,86,Greenlots,22,"CHAdeMO, CCS",2012,No,3.3,3,Quarterly
EVS03794,"4971 Cape Town Ave, Cape Town",AC Level 2,0.12,24/7,12.69,100,Ionity,22,CHAdeMO,2011,No,3.2,6,Quarterly
EVS03795,"7765 Seoul Ave, Seoul",DC Fast Charger,0.12,9:00-18:00,11.95,18,Tesla,22,Type 2,2016,Yes,4.4,6,Annually
EVS03796,"7566 Moscow Ave, Moscow",AC Level 1,0.26,24/7,1.09,10,Ionity,22,"CHAdeMO, Type 2",2020,No,4.4,3,Monthly
EVS03797,"6482 Mumbai Ave, Mumbai",AC Level 2,0.43,24/7,7.93,29,ChargePoint,22,"Tesla, Type 2",2010,Yes,4.9,9,Monthly
EVS03798,"9838 Bangkok Ave, Bangkok",DC Fast Charger,0.11,9:00-18:00,16.24,99,ChargePoint,22,"CCS, CHAdeMO",2011,No,3.9,7,Monthly
EVS03799,"4488 Sydney Ave, Sydney",DC Fast Charger,0.31,6:00-22:00,18.81,38,EVgo,50,CCS,2016,No,4.9,8,Annually
EVS03800,"9907 Beijing Ave, Beijing",AC Level 1,0.23,6:00-22:00,7.31,60,Ionity,50,Tesla,2023,Yes,3.8,4,Monthly
EVS03801,"5816 Random Rd, City 417, Country",AC Level 2,0.36,24/7,10.64,59,ChargePoint,22,"CCS, Tesla",2022,Yes,3.6,3,Monthly
EVS03802,"2368 San Francisco Ave, San Francisco",AC Level 2,0.17,6:00-22:00,15.76,27,Tesla,22,"Type 2, Tesla",2019,No,4.6,9,Annually
EVS03803,"8474 Dubai Ave, Dubai",AC Level 2,0.23,9:00-18:00,1.03,56,Ionity,350,Type 2,2020,No,3.5,10,Monthly
EVS03804,"32 Dubai Ave, Dubai",AC Level 2,0.45,24/7,10.76,21,Greenlots,50,"Tesla, CHAdeMO",2019,Yes,4.1,4,Quarterly
EVS03805,"9637 Sydney Ave, Sydney",AC Level 2,0.17,9:00-18:00,0.87,25,Ionity,50,"Type 2, CCS",2013,No,4.2,7,Annually
EVS03806,"2927 Toronto Ave, Toronto",AC Level 2,0.15,24/7,8.97,54,Greenlots,50,"CCS, CHAdeMO",2017,Yes,4.6,9,Annually
EVS03807,"9012 Los Angeles Ave, Los Angeles",AC Level 2,0.10,9:00-18:00,1.85,35,EVgo,50,CCS,2021,No,4.2,3,Annually
EVS03808,"2978 Moscow Ave, Moscow",AC Level 1,0.15,6:00-22:00,3.36,60,Ionity,50,"Type 2, CHAdeMO",2016,No,4.5,3,Quarterly
EVS03809,"243 Mexico City Ave, Mexico City",DC Fast Charger,0.40,9:00-18:00,1.47,30,Greenlots,150,Tesla,2015,No,3.3,4,Quarterly
EVS03810,"1961 Beijing Ave, Beijing",DC Fast Charger,0.45,6:00-22:00,18.88,23,EVgo,350,"Type 2, CHAdeMO",2014,No,3.9,5,Monthly
EVS03811,"9242 Random Rd, City 330, Country",AC Level 2,0.29,9:00-18:00,14.88,55,Ionity,50,CCS,2022,No,4.4,3,Monthly
EVS03812,"9438 Dubai Ave, Dubai",AC Level 2,0.32,9:00-18:00,12.28,30,Greenlots,150,Tesla,2022,No,3.7,1,Quarterly
EVS03813,"1314 Beijing Ave, Beijing",AC Level 1,0.17,9:00-18:00,8.13,13,Tesla,350,Type 2,2018,Yes,4.3,3,Quarterly
EVS03814,"7906 San Francisco Ave, San Francisco",AC Level 1,0.14,9:00-18:00,11.38,74,Tesla,150,Tesla,2015,No,3.8,2,Monthly
EVS03815,"2509 Chicago Ave, Chicago",AC Level 2,0.45,6:00-22:00,1.06,73,EVgo,350,"CHAdeMO, CCS",2022,Yes,4.8,8,Monthly
EVS03816,"7609 Mumbai Ave, Mumbai",DC Fast Charger,0.35,6:00-22:00,10.43,96,Ionity,22,"CHAdeMO, Tesla",2013,No,4.7,4,Monthly
EVS03817,"185 Berlin Ave, Berlin",AC Level 2,0.14,6:00-22:00,15.07,88,ChargePoint,50,Type 2,2019,Yes,3.1,10,Quarterly
EVS03818,"6118 Chicago Ave, Chicago",DC Fast Charger,0.46,9:00-18:00,9.58,26,Greenlots,150,"Tesla, CCS",2011,Yes,3.2,1,Monthly
EVS03819,"8379 Berlin Ave, Berlin",DC Fast Charger,0.26,6:00-22:00,4.64,24,Tesla,350,CCS,2016,Yes,3.3,9,Annually
EVS03820,"6639 Chicago Ave, Chicago",DC Fast Charger,0.49,9:00-18:00,19.78,39,Ionity,350,CCS,2012,Yes,4.3,6,Annually
EVS03821,"5808 Random Rd, City 447, Country",AC Level 1,0.40,9:00-18:00,13.19,19,Greenlots,22,Tesla,2017,Yes,4.4,9,Quarterly
EVS03822,"1652 Mexico City Ave, Mexico City",AC Level 1,0.24,9:00-18:00,9.42,85,ChargePoint,150,"Tesla, Type 2",2014,No,4.0,2,Annually
EVS03823,"7591 Dubai Ave, Dubai",AC Level 2,0.43,24/7,15.06,60,Greenlots,22,Type 2,2013,No,3.5,5,Monthly
EVS03824,"4592 Cape Town Ave, Cape Town",AC Level 1,0.15,9:00-18:00,5.20,32,ChargePoint,22,CCS,2018,Yes,3.0,9,Quarterly
EVS03825,"7548 Berlin Ave, Berlin",AC Level 1,0.15,9:00-18:00,1.36,51,Ionity,22,"CHAdeMO, Tesla",2018,No,4.1,3,Quarterly
EVS03826,"5377 Mexico City Ave, Mexico City",AC Level 1,0.27,6:00-22:00,15.06,23,ChargePoint,350,CHAdeMO,2012,Yes,4.1,6,Monthly
EVS03827,"8107 São Paulo Ave, São Paulo",DC Fast Charger,0.40,24/7,1.83,13,Greenlots,22,Type 2,2011,Yes,4.4,10,Monthly
EVS03828,"8372 Toronto Ave, Toronto",AC Level 1,0.27,6:00-22:00,16.04,74,ChargePoint,22,"Tesla, CCS",2011,Yes,4.2,1,Monthly
EVS03829,"8407 Los Angeles Ave, Los Angeles",DC Fast Charger,0.45,6:00-22:00,17.84,79,ChargePoint,22,"Tesla, CCS",2022,No,4.6,3,Monthly
EVS03830,"1164 Beijing Ave, Beijing",DC Fast Charger,0.41,6:00-22:00,3.82,61,Greenlots,22,"CCS, Type 2",2019,Yes,4.5,3,Annually
EVS03831,"4687 Random Rd, City 50, Country",DC Fast Charger,0.16,9:00-18:00,11.69,80,ChargePoint,50,CHAdeMO,2012,No,4.3,9,Annually
EVS03832,"9594 Mumbai Ave, Mumbai",DC Fast Charger,0.21,9:00-18:00,0.99,28,EVgo,22,"CHAdeMO, Tesla",2017,Yes,3.3,8,Quarterly
EVS03833,"9631 Beijing Ave, Beijing",AC Level 2,0.44,24/7,19.63,64,Ionity,350,"Tesla, Type 2",2020,Yes,3.4,5,Quarterly
EVS03834,"1912 Bangkok Ave, Bangkok",DC Fast Charger,0.35,6:00-22:00,16.65,38,ChargePoint,350,"CCS, CHAdeMO",2015,Yes,4.5,2,Monthly
EVS03835,"6867 Chicago Ave, Chicago",AC Level 2,0.40,6:00-22:00,2.33,13,Ionity,350,Tesla,2019,No,4.3,5,Quarterly
EVS03836,"2156 San Francisco Ave, San Francisco",AC Level 2,0.42,6:00-22:00,18.15,23,Tesla,150,"Type 2, Tesla",2022,No,3.6,10,Annually
EVS03837,"1281 Berlin Ave, Berlin",DC Fast Charger,0.42,24/7,5.75,18,ChargePoint,22,"CHAdeMO, Type 2",2016,Yes,4.4,8,Quarterly
EVS03838,"4559 Seoul Ave, Seoul",AC Level 1,0.14,24/7,5.11,81,Tesla,150,"CHAdeMO, Type 2",2019,Yes,4.5,8,Monthly
EVS03839,"8504 Seoul Ave, Seoul",AC Level 2,0.13,9:00-18:00,12.16,56,Tesla,150,Tesla,2011,No,3.6,6,Quarterly
EVS03840,"3224 Sydney Ave, Sydney",AC Level 2,0.25,24/7,18.07,51,EVgo,50,Type 2,2018,Yes,3.5,6,Monthly
EVS03841,"7162 Random Rd, City 78, Country",AC Level 2,0.18,9:00-18:00,19.70,100,Ionity,50,Type 2,2011,No,4.5,5,Monthly
EVS03842,"5641 Los Angeles Ave, Los Angeles",AC Level 1,0.25,9:00-18:00,19.65,70,ChargePoint,50,CCS,2012,Yes,3.2,3,Annually
EVS03843,"131 Chicago Ave, Chicago",DC Fast Charger,0.41,6:00-22:00,17.37,62,ChargePoint,150,"CCS, CHAdeMO",2020,No,3.3,7,Monthly
EVS03844,"5509 Beijing Ave, Beijing",DC Fast Charger,0.42,6:00-22:00,12.35,21,Ionity,350,Type 2,2011,No,3.7,3,Monthly
EVS03845,"6787 San Francisco Ave, San Francisco",DC Fast Charger,0.17,9:00-18:00,17.54,24,Ionity,22,Type 2,2020,No,4.2,4,Annually
EVS03846,"8133 Cape Town Ave, Cape Town",DC Fast Charger,0.18,9:00-18:00,1.47,59,Tesla,350,Type 2,2014,No,3.9,4,Monthly
EVS03847,"2662 Chicago Ave, Chicago",AC Level 2,0.37,24/7,6.02,14,Greenlots,150,Tesla,2011,No,3.9,3,Quarterly
EVS03848,"8603 Chicago Ave, Chicago",DC Fast Charger,0.10,9:00-18:00,13.05,86,ChargePoint,350,"Type 2, CCS",2012,No,4.8,7,Monthly
EVS03849,"9872 Bangkok Ave, Bangkok",AC Level 1,0.19,9:00-18:00,17.63,40,Tesla,350,CHAdeMO,2022,Yes,4.7,2,Quarterly
EVS03850,"2293 Berlin Ave, Berlin",DC Fast Charger,0.46,9:00-18:00,11.01,68,Greenlots,22,Type 2,2022,No,3.6,9,Monthly
EVS03851,"8842 Random Rd, City 465, Country",AC Level 2,0.22,9:00-18:00,18.48,75,Greenlots,150,"Tesla, CHAdeMO",2014,No,4.3,10,Monthly
EVS03852,"4051 Bangkok Ave, Bangkok",DC Fast Charger,0.11,6:00-22:00,11.07,28,EVgo,50,"Tesla, Type 2",2021,Yes,4.8,3,Annually
EVS03853,"4061 Cape Town Ave, Cape Town",AC Level 1,0.30,24/7,18.70,80,Tesla,22,CHAdeMO,2011,No,4.5,4,Quarterly
EVS03854,"2082 Bangkok Ave, Bangkok",AC Level 2,0.38,9:00-18:00,16.34,31,Ionity,50,"Type 2, CCS",2014,No,4.8,3,Annually
EVS03855,"568 San Francisco Ave, San Francisco",AC Level 1,0.18,6:00-22:00,6.00,37,Ionity,50,"CHAdeMO, Type 2",2010,No,4.6,10,Quarterly
EVS03856,"5993 Cape Town Ave, Cape Town",AC Level 1,0.36,6:00-22:00,9.31,84,Greenlots,350,"Tesla, CCS",2019,No,4.0,9,Quarterly
EVS03857,"5333 Mumbai Ave, Mumbai",DC Fast Charger,0.36,9:00-18:00,7.16,36,EVgo,150,CCS,2020,No,3.8,5,Quarterly
EVS03858,"6783 Moscow Ave, Moscow",AC Level 2,0.24,9:00-18:00,2.68,80,Tesla,50,CCS,2014,Yes,3.7,2,Annually
EVS03859,"9276 Cape Town Ave, Cape Town",DC Fast Charger,0.34,9:00-18:00,5.55,19,Ionity,50,"CHAdeMO, CCS",2020,No,3.3,6,Quarterly
EVS03860,"9736 Los Angeles Ave, Los Angeles",AC Level 2,0.16,9:00-18:00,1.97,16,ChargePoint,22,Type 2,2017,No,4.5,4,Monthly
EVS03861,"2064 Random Rd, City 172, Country",AC Level 2,0.28,6:00-22:00,19.92,56,Greenlots,350,CCS,2021,No,3.6,6,Monthly
EVS03862,"8066 Chicago Ave, Chicago",AC Level 2,0.44,24/7,18.44,72,EVgo,22,"Tesla, CCS",2016,Yes,4.5,8,Quarterly
EVS03863,"5539 São Paulo Ave, São Paulo",DC Fast Charger,0.11,6:00-22:00,6.57,47,Greenlots,350,CHAdeMO,2016,Yes,4.7,3,Quarterly
EVS03864,"8393 Mexico City Ave, Mexico City",AC Level 2,0.22,6:00-22:00,3.15,80,ChargePoint,150,Type 2,2017,No,3.5,9,Monthly
EVS03865,"804 Los Angeles Ave, Los Angeles",DC Fast Charger,0.33,9:00-18:00,5.68,14,Greenlots,22,Tesla,2019,Yes,3.4,2,Annually
EVS03866,"7812 Berlin Ave, Berlin",AC Level 1,0.12,9:00-18:00,10.33,22,ChargePoint,350,CCS,2017,No,3.5,4,Monthly
EVS03867,"2921 Seoul Ave, Seoul",DC Fast Charger,0.34,6:00-22:00,4.03,75,EVgo,150,Type 2,2016,No,3.7,5,Quarterly
EVS03868,"1098 Seoul Ave, Seoul",AC Level 1,0.23,24/7,6.98,40,Tesla,350,"CCS, CHAdeMO",2012,No,4.5,9,Monthly
EVS03869,"7844 Los Angeles Ave, Los Angeles",AC Level 2,0.15,9:00-18:00,9.58,93,EVgo,150,CCS,2017,Yes,4.3,2,Annually
EVS03870,"2659 Toronto Ave, Toronto",DC Fast Charger,0.49,9:00-18:00,1.50,24,Ionity,150,"CCS, CHAdeMO",2010,Yes,5.0,9,Annually
EVS03871,"5180 Random Rd, City 95, Country",DC Fast Charger,0.23,24/7,10.54,68,ChargePoint,150,"CHAdeMO, CCS",2014,Yes,4.5,3,Quarterly
EVS03872,"6231 Los Angeles Ave, Los Angeles",DC Fast Charger,0.24,9:00-18:00,8.37,97,EVgo,50,"Type 2, Tesla",2022,No,4.3,10,Monthly
EVS03873,"6057 Chicago Ave, Chicago",DC Fast Charger,0.30,9:00-18:00,11.88,42,ChargePoint,350,"Tesla, Type 2",2019,No,3.2,3,Annually
EVS03874,"4286 Los Angeles Ave, Los Angeles",AC Level 1,0.45,9:00-18:00,7.86,80,ChargePoint,22,CHAdeMO,2021,Yes,4.0,9,Annually
EVS03875,"2663 Los Angeles Ave, Los Angeles",AC Level 1,0.10,6:00-22:00,7.71,88,ChargePoint,150,CCS,2013,Yes,3.8,9,Quarterly
EVS03876,"2936 Seoul Ave, Seoul",AC Level 1,0.22,6:00-22:00,6.32,55,EVgo,22,CCS,2015,Yes,4.0,2,Monthly
EVS03877,"6779 Moscow Ave, Moscow",DC Fast Charger,0.12,6:00-22:00,19.17,53,Greenlots,22,"Tesla, CHAdeMO",2015,Yes,4.7,2,Quarterly
EVS03878,"6579 Bangkok Ave, Bangkok",AC Level 2,0.30,24/7,12.60,82,Ionity,50,Type 2,2017,No,3.4,2,Quarterly
EVS03879,"236 Cape Town Ave, Cape Town",AC Level 1,0.40,24/7,3.85,51,Tesla,150,"CCS, Type 2",2017,No,4.6,7,Quarterly
EVS03880,"6080 Moscow Ave, Moscow",DC Fast Charger,0.40,9:00-18:00,10.58,68,Ionity,150,Type 2,2017,No,3.9,3,Monthly
EVS03881,"517 Random Rd, City 351, Country",AC Level 2,0.36,24/7,9.82,31,Ionity,50,CHAdeMO,2023,No,4.5,7,Quarterly
EVS03882,"2624 Sydney Ave, Sydney",DC Fast Charger,0.35,24/7,17.34,80,Tesla,350,"CCS, Tesla",2015,No,3.6,6,Annually
EVS03883,"9685 São Paulo Ave, São Paulo",DC Fast Charger,0.21,24/7,14.47,92,EVgo,350,CHAdeMO,2018,No,4.3,8,Quarterly
EVS03884,"3528 Berlin Ave, Berlin",AC Level 2,0.39,9:00-18:00,15.92,38,Ionity,50,"Tesla, Type 2",2018,Yes,4.1,10,Monthly
EVS03885,"1328 San Francisco Ave, San Francisco",AC Level 1,0.34,24/7,11.80,69,Tesla,22,Type 2,2023,No,4.4,10,Monthly
EVS03886,"9792 Chicago Ave, Chicago",AC Level 1,0.21,24/7,1.05,41,ChargePoint,50,CCS,2015,Yes,4.4,8,Quarterly
EVS03887,"6927 Cape Town Ave, Cape Town",AC Level 2,0.16,6:00-22:00,3.32,88,Ionity,150,"Tesla, CHAdeMO",2010,Yes,4.3,10,Quarterly
EVS03888,"6102 Sydney Ave, Sydney",AC Level 2,0.42,24/7,19.24,63,EVgo,22,CHAdeMO,2019,No,4.8,9,Monthly
EVS03889,"94 Mumbai Ave, Mumbai",DC Fast Charger,0.33,6:00-22:00,9.56,96,Tesla,50,"CHAdeMO, CCS",2015,Yes,3.0,5,Quarterly
EVS03890,"6624 Beijing Ave, Beijing",DC Fast Charger,0.48,6:00-22:00,5.07,91,EVgo,50,Type 2,2010,No,3.5,5,Annually
EVS03891,"4596 Random Rd, City 238, Country",DC Fast Charger,0.25,9:00-18:00,10.06,58,ChargePoint,22,Type 2,2021,Yes,4.5,2,Quarterly
EVS03892,"4020 San Francisco Ave, San Francisco",DC Fast Charger,0.42,6:00-22:00,8.31,82,Ionity,150,CCS,2017,No,3.5,2,Monthly
EVS03893,"2068 Bangkok Ave, Bangkok",AC Level 1,0.13,9:00-18:00,6.76,46,Tesla,50,"Type 2, CHAdeMO",2021,No,4.4,2,Quarterly
EVS03894,"7811 San Francisco Ave, San Francisco",AC Level 1,0.36,9:00-18:00,13.68,41,ChargePoint,150,Tesla,2017,Yes,3.4,1,Quarterly
EVS03895,"418 Mexico City Ave, Mexico City",AC Level 2,0.29,9:00-18:00,14.94,83,Tesla,50,"CCS, CHAdeMO",2021,No,3.5,1,Monthly
EVS03896,"7926 Beijing Ave, Beijing",AC Level 2,0.10,9:00-18:00,14.93,81,Greenlots,50,CHAdeMO,2012,No,4.0,4,Monthly
EVS03897,"606 São Paulo Ave, São Paulo",AC Level 1,0.17,24/7,10.36,79,Tesla,150,"CHAdeMO, Tesla",2014,No,3.8,3,Monthly
EVS03898,"4440 Bangkok Ave, Bangkok",AC Level 2,0.34,9:00-18:00,13.38,14,Tesla,350,"CHAdeMO, Tesla",2013,No,4.0,8,Quarterly
EVS03899,"4204 São Paulo Ave, São Paulo",AC Level 2,0.42,9:00-18:00,13.12,66,Greenlots,150,Type 2,2014,Yes,4.0,1,Monthly
EVS03900,"4084 Seoul Ave, Seoul",DC Fast Charger,0.34,6:00-22:00,6.49,78,EVgo,22,Tesla,2015,Yes,4.2,5,Annually
EVS03901,"8297 Random Rd, City 150, Country",DC Fast Charger,0.23,9:00-18:00,9.21,64,EVgo,350,"Tesla, CHAdeMO",2014,No,4.2,6,Annually
EVS03902,"721 Seoul Ave, Seoul",DC Fast Charger,0.24,24/7,15.79,33,Greenlots,150,CHAdeMO,2023,No,4.7,2,Quarterly
EVS03903,"7838 Moscow Ave, Moscow",AC Level 1,0.13,6:00-22:00,8.47,78,Greenlots,50,CHAdeMO,2013,Yes,3.2,9,Monthly
EVS03904,"4529 San Francisco Ave, San Francisco",AC Level 1,0.21,9:00-18:00,5.19,69,Tesla,50,CHAdeMO,2015,No,3.2,9,Monthly
EVS03905,"1314 São Paulo Ave, São Paulo",DC Fast Charger,0.21,24/7,4.46,94,ChargePoint,50,CHAdeMO,2017,Yes,3.6,1,Annually
EVS03906,"1273 São Paulo Ave, São Paulo",DC Fast Charger,0.22,9:00-18:00,9.09,38,Tesla,350,"Tesla, CCS",2013,Yes,4.8,7,Quarterly
EVS03907,"3174 Bangkok Ave, Bangkok",AC Level 2,0.26,24/7,6.31,41,Greenlots,150,"Tesla, CHAdeMO",2018,Yes,3.2,6,Quarterly
EVS03908,"6555 Sydney Ave, Sydney",DC Fast Charger,0.30,9:00-18:00,19.87,65,Tesla,150,CHAdeMO,2011,Yes,4.4,10,Quarterly
EVS03909,"6065 Cape Town Ave, Cape Town",AC Level 1,0.47,24/7,6.74,55,Tesla,22,"CHAdeMO, Tesla",2012,No,4.4,10,Quarterly
EVS03910,"1371 Toronto Ave, Toronto",AC Level 1,0.30,24/7,19.99,35,Greenlots,350,CHAdeMO,2020,Yes,4.1,5,Quarterly
EVS03911,"7803 Random Rd, City 326, Country",AC Level 1,0.50,6:00-22:00,6.15,93,EVgo,50,"Tesla, CHAdeMO",2020,No,5.0,8,Annually
EVS03912,"8735 Los Angeles Ave, Los Angeles",AC Level 2,0.39,6:00-22:00,13.36,42,ChargePoint,22,Type 2,2017,No,4.8,5,Annually
EVS03913,"5327 Beijing Ave, Beijing",AC Level 1,0.14,24/7,9.60,28,EVgo,22,Tesla,2012,Yes,4.6,6,Quarterly
EVS03914,"941 Mumbai Ave, Mumbai",AC Level 1,0.28,6:00-22:00,15.38,54,Greenlots,22,"Type 2, CCS",2018,Yes,4.4,5,Annually
EVS03915,"6065 Mexico City Ave, Mexico City",DC Fast Charger,0.22,9:00-18:00,10.21,80,Tesla,150,CCS,2016,Yes,3.7,4,Monthly
EVS03916,"9196 Sydney Ave, Sydney",AC Level 2,0.13,9:00-18:00,2.92,66,Tesla,22,Tesla,2011,Yes,4.6,3,Quarterly
EVS03917,"1625 Cape Town Ave, Cape Town",AC Level 1,0.23,6:00-22:00,14.44,84,Ionity,22,"Type 2, CHAdeMO",2012,No,3.9,9,Annually
EVS03918,"1539 Mexico City Ave, Mexico City",AC Level 1,0.43,24/7,19.93,97,Tesla,22,Type 2,2013,Yes,4.6,2,Annually
EVS03919,"5811 Dubai Ave, Dubai",AC Level 1,0.35,24/7,13.25,55,EVgo,150,CCS,2020,No,5.0,9,Annually
EVS03920,"4077 Berlin Ave, Berlin",AC Level 1,0.17,24/7,4.12,57,ChargePoint,150,"Type 2, CHAdeMO",2017,No,3.2,2,Annually
EVS03921,"8766 Random Rd, City 205, Country",DC Fast Charger,0.25,6:00-22:00,19.47,63,Ionity,150,"CHAdeMO, Type 2",2019,No,4.5,1,Quarterly
EVS03922,"2948 São Paulo Ave, São Paulo",AC Level 1,0.25,6:00-22:00,6.09,61,EVgo,150,Tesla,2016,Yes,3.4,3,Monthly
EVS03923,"9979 Toronto Ave, Toronto",AC Level 2,0.12,24/7,15.87,42,EVgo,150,Tesla,2020,Yes,3.3,6,Annually
EVS03924,"8649 Seoul Ave, Seoul",AC Level 1,0.47,6:00-22:00,12.41,22,Tesla,50,CCS,2010,Yes,3.5,7,Monthly
EVS03925,"9599 São Paulo Ave, São Paulo",DC Fast Charger,0.41,9:00-18:00,8.59,59,Ionity,350,"Type 2, CCS",2010,Yes,4.6,8,Annually
EVS03926,"9444 Moscow Ave, Moscow",AC Level 2,0.17,9:00-18:00,2.85,91,Tesla,150,"CHAdeMO, Type 2",2023,No,4.8,9,Annually
EVS03927,"3752 Chicago Ave, Chicago",AC Level 1,0.25,6:00-22:00,11.11,57,ChargePoint,150,"CCS, CHAdeMO",2011,Yes,3.3,4,Annually
EVS03928,"1538 San Francisco Ave, San Francisco",DC Fast Charger,0.20,9:00-18:00,14.49,31,ChargePoint,50,Tesla,2022,Yes,4.8,2,Monthly
EVS03929,"9501 Sydney Ave, Sydney",AC Level 1,0.30,24/7,2.24,98,EVgo,350,"CCS, Tesla",2020,Yes,3.6,6,Annually
EVS03930,"8940 Beijing Ave, Beijing",AC Level 2,0.42,24/7,7.76,94,Greenlots,50,Type 2,2018,Yes,4.2,5,Monthly
EVS03931,"7303 Random Rd, City 494, Country",DC Fast Charger,0.40,6:00-22:00,10.35,57,Tesla,150,CCS,2019,Yes,3.7,4,Quarterly
EVS03932,"1413 Chicago Ave, Chicago",AC Level 2,0.13,9:00-18:00,11.58,34,ChargePoint,22,CCS,2020,No,4.7,8,Monthly
EVS03933,"5174 Mumbai Ave, Mumbai",AC Level 2,0.36,9:00-18:00,5.45,42,Ionity,150,"CHAdeMO, Tesla",2018,Yes,4.6,7,Annually
EVS03934,"2564 Beijing Ave, Beijing",AC Level 1,0.31,6:00-22:00,6.26,97,Greenlots,22,Type 2,2020,Yes,3.5,7,Monthly
EVS03935,"2966 Cape Town Ave, Cape Town",AC Level 2,0.38,6:00-22:00,18.12,67,Tesla,350,"CCS, Type 2",2016,No,4.5,10,Annually
EVS03936,"1162 Dubai Ave, Dubai",AC Level 2,0.45,6:00-22:00,1.77,71,Tesla,150,Tesla,2018,Yes,3.5,7,Annually
EVS03937,"3859 San Francisco Ave, San Francisco",AC Level 2,0.13,6:00-22:00,12.55,10,Ionity,350,"CHAdeMO, Type 2",2014,No,3.1,9,Annually
EVS03938,"2636 Cape Town Ave, Cape Town",DC Fast Charger,0.21,6:00-22:00,1.69,42,Tesla,22,CCS,2021,Yes,3.4,5,Monthly
EVS03939,"1073 Mexico City Ave, Mexico City",AC Level 1,0.19,6:00-22:00,8.42,55,ChargePoint,150,Type 2,2023,Yes,4.2,3,Quarterly
EVS03940,"7237 Sydney Ave, Sydney",DC Fast Charger,0.25,24/7,5.76,89,Greenlots,50,"CHAdeMO, Tesla",2012,No,4.5,9,Quarterly
EVS03941,"3193 Random Rd, City 327, Country",AC Level 2,0.30,6:00-22:00,18.16,69,Tesla,350,Tesla,2022,Yes,4.1,4,Quarterly
EVS03942,"3177 Dubai Ave, Dubai",AC Level 2,0.11,9:00-18:00,6.98,74,ChargePoint,22,CHAdeMO,2013,Yes,3.6,3,Annually
EVS03943,"681 Los Angeles Ave, Los Angeles",DC Fast Charger,0.28,6:00-22:00,11.44,31,Tesla,50,"CCS, Tesla",2020,Yes,4.3,9,Quarterly
EVS03944,"4600 San Francisco Ave, San Francisco",DC Fast Charger,0.48,9:00-18:00,7.67,40,Tesla,22,Tesla,2023,Yes,3.3,3,Quarterly
EVS03945,"2888 Toronto Ave, Toronto",AC Level 1,0.37,6:00-22:00,4.67,22,ChargePoint,22,"Tesla, CCS",2018,No,4.5,9,Monthly
EVS03946,"2533 Mexico City Ave, Mexico City",AC Level 2,0.11,6:00-22:00,2.50,75,EVgo,350,Type 2,2015,No,3.4,8,Monthly
EVS03947,"1725 Los Angeles Ave, Los Angeles",DC Fast Charger,0.28,6:00-22:00,12.61,81,Tesla,150,"CCS, Type 2",2012,No,4.0,6,Monthly
EVS03948,"7755 Mexico City Ave, Mexico City",AC Level 2,0.40,24/7,9.12,78,Ionity,150,"CCS, CHAdeMO",2021,Yes,3.3,7,Quarterly
EVS03949,"4807 Moscow Ave, Moscow",AC Level 2,0.36,24/7,0.56,24,Greenlots,350,CHAdeMO,2019,Yes,3.7,3,Monthly
EVS03950,"3589 Mumbai Ave, Mumbai",DC Fast Charger,0.29,6:00-22:00,15.57,10,ChargePoint,350,Type 2,2015,No,4.8,1,Monthly
EVS03951,"945 Random Rd, City 483, Country",AC Level 2,0.12,6:00-22:00,15.13,87,ChargePoint,22,Tesla,2022,Yes,4.4,10,Quarterly
EVS03952,"1756 Mumbai Ave, Mumbai",DC Fast Charger,0.35,6:00-22:00,18.30,56,ChargePoint,50,"Tesla, CCS",2014,No,4.1,4,Annually
EVS03953,"5609 Toronto Ave, Toronto",DC Fast Charger,0.19,6:00-22:00,18.73,66,Tesla,350,"CHAdeMO, Type 2",2022,Yes,4.9,8,Annually
EVS03954,"7828 São Paulo Ave, São Paulo",AC Level 2,0.13,24/7,2.78,18,Tesla,22,CCS,2023,No,3.5,8,Quarterly
EVS03955,"6660 Dubai Ave, Dubai",AC Level 1,0.46,6:00-22:00,9.14,32,Ionity,350,CHAdeMO,2014,Yes,3.1,1,Monthly
EVS03956,"5827 Cape Town Ave, Cape Town",AC Level 2,0.17,9:00-18:00,7.10,25,Greenlots,350,Tesla,2020,Yes,3.4,3,Quarterly
